"Website","Order ID","Order Date","Purchase Order Number","Currency","Unit Price","Unit Price Tax","Shipping Charge","Total Discounts","Total Owed","Shipment Item Subtotal","Shipment Item Subtotal Tax","ASIN","Product Condition","Quantity","Payment Instrument Type","Order Status","Shipment Status","Ship Date","Shipping Option","Shipping Address","Billing Address","Carrier Name & Tracking Number","Product Name","Gift Message","Gift Sender Name","Gift Recipient Contact Details","Item Serial Number"
"Amazon.com","DEMO-1001058-0000058","2025-10-24T09:45:00Z","Not Applicable","USD","119.99","10.68","0","0","130.67","119.99","10.68","B0BSHFRWFQ","New","1","Visa - 1234","Closed","Shipped","2025-10-25T10:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456846)","Govee RGBIC LED Strip Lights 65.6ft","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001059-0000059","2025-10-23T15:00:00Z","Not Applicable","USD","10.99","0.98","0","0","11.97","10.99","0.98","B07L3RDG8K","New","1","Visa - 1234","Closed","Shipped","2025-10-24T08:30:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456847)","The Lean Startup: How Today's Entrepreneurs Use - Eric Ries","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001060-0000060","2025-10-22T11:15:00Z","Not Applicable","USD","74.99","6.68","0","0","81.67","74.99","6.68","B0BVXX8Q4Y","New","1","Visa - 1234","Closed","Shipped","2025-10-23T09:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456848)","Anker 737 Power Bank (PowerCore 24K) - Black","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001061-0000061","2025-10-21T10:00:00Z","Not Applicable","USD","5.99","0.53","0","0","6.52","5.99","0.53","B0813T8Z16","New","2","Visa - 1234","Closed","Shipped","2025-10-22T10:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456849)","Ziploc Sandwich Bags, 280 Count","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001062-0000062","2025-10-20T14:45:00Z","Not Applicable","USD","199.99","17.80","0","0","217.79","199.99","17.80","B0BZZBDQKK","New","1","Visa - 1234","Closed","Shipped","2025-10-21T08:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456850)","Bose QuietComfort Earbuds II - Eclipse Grey","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001063-0000063","2025-10-19T09:30:00Z","Not Applicable","USD","15.49","1.38","0","0","16.87","15.49","1.38","B07MVYCG4L","New","1","Visa - 1234","Closed","Shipped","2025-10-20T09:30:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456851)","Zero to One: Notes on Startups - Peter Thiel","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001064-0000064","2025-10-18T15:15:00Z","Not Applicable","USD","54.99","4.89","0","0","59.88","54.99","4.89","B09MTTHXK3","New","1","Visa - 1234","Closed","Shipped","2025-10-19T10:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456852)","COSORI Electric Kettle with Stainless Steel Inner Lid, 1.7L","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001065-0000065","2025-10-17T11:00:00Z","Not Applicable","USD","8.49","0.76","0","0","9.25","8.49","0.76","B07GP8K7FB","New","1","Visa - 1234","Closed","Shipped","2025-10-18T08:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456853)","Method All-Purpose Cleaner Spray, French Lavender, 28 oz","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001066-0000066","2025-10-16T10:30:00Z","Not Applicable","USD","349.99","31.15","0","0","381.14","349.99","31.15","B0CHS5PH11","New","1","Visa - 1234","Closed","Shipped","2025-10-17T09:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456854)","iPad (10th Generation): 10.9-inch, 64GB - Silver","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001067-0000067","2025-10-15T14:00:00Z","Not Applicable","USD","21.99","1.96","0","0","23.95","21.99","1.96","B08H6GRHBN","New","1","Visa - 1234","Closed","Shipped","2025-10-16T10:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456855)","The Subtle Art of Not Giving a F*ck - Mark Manson","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001068-0000068","2025-10-14T09:15:00Z","Not Applicable","USD","29.99","2.67","0","0","32.66","29.99","2.67","B08KY3V8VV","New","1","Visa - 1234","Closed","Shipped","2025-10-15T08:30:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456856)","Fujifilm Instax Mini Film 60 Pack","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001069-0000069","2025-10-13T15:45:00Z","Not Applicable","USD","12.99","1.16","0","0","14.15","12.99","1.16","B00B6R1PXO","New","1","Visa - 1234","Closed","Shipped","2025-10-14T09:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456857)","Brita Standard Water Filter Replacement, 3 Count","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001070-0000070","2025-10-12T11:30:00Z","Not Applicable","USD","139.99","12.46","0","0","152.45","139.99","12.46","B09YD9W3KK","New","1","Visa - 1234","Closed","Shipped","2025-10-13T10:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456858)","Shark IQ Robot Vacuum with Self-Empty Base","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001071-0000071","2025-09-30T10:00:00Z","Not Applicable","USD","17.99","1.60","0","0","19.59","17.99","1.60","B07GNFVBKN","New","1","Visa - 1234","Closed","Shipped","2025-10-01T08:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456859)","Outliers: The Story of Success - Malcolm Gladwell","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001072-0000072","2025-09-25T14:30:00Z","Not Applicable","USD","64.99","5.78","0","0","70.77","64.99","5.78","B0B8N33MYT","New","1","Visa - 1234","Closed","Shipped","2025-09-26T09:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456860)","Elgato Key Light Mini - Portable LED Panel","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001073-0000073","2025-09-20T09:45:00Z","Not Applicable","USD","24.99","2.22","0","0","27.21","24.99","2.22","B07K3JK3Z4","New","1","Visa - 1234","Closed","Shipped","2025-09-21T10:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456861)","Rubbermaid Brilliance Food Storage Containers, 22 Piece Set","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001074-0000074","2025-09-15T15:00:00Z","Not Applicable","USD","109.99","9.79","0","0","119.78","109.99","9.79","B09B3KKJ9V","New","1","Visa - 1234","Closed","Shipped","2025-09-16T08:30:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456862)","Samsung T7 Shield Portable SSD - 1TB","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001075-0000075","2025-09-10T11:15:00Z","Not Applicable","USD","9.99","0.89","0","0","10.88","9.99","0.89","B073RN9P9Z","New","1","Visa - 1234","Closed","Shipped","2025-09-11T09:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456863)","Thinking, Fast and Slow - Daniel Kahneman","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001076-0000076","2025-09-05T10:30:00Z","Not Applicable","USD","34.99","3.11","0","0","38.10","34.99","3.11","B07YNL8X5B","New","1","Visa - 1234","Closed","Shipped","2025-09-06T10:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456864)","Instant Pot Duo 7-in-1 Electric Pressure Cooker, 6 Quart","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001077-0000077","2025-08-30T14:45:00Z","Not Applicable","USD","19.99","1.78","0","0","21.77","19.99","1.78","B08JZ7P1VT","New","1","Visa - 1234","Closed","Shipped","2025-08-31T08:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456865)","Daring Greatly: How the Courage to Be Vulnerable - Brene Brown","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001078-0000078","2025-08-25T09:00:00Z","Not Applicable","USD","79.99","7.12","0","0","87.11","79.99","7.12","B0BHXMP7L8","New","1","Visa - 1234","Closed","Shipped","2025-08-26T09:30:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456866)","Ring Indoor Cam (2nd Gen), White, 2-pack","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001079-0000079","2025-08-20T15:30:00Z","Not Applicable","USD","11.49","1.02","0","0","12.51","11.49","1.02","B07542MJSN","New","2","Visa - 1234","Closed","Shipped","2025-08-21T10:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456867)","Bounty Quick-Size Paper Towels, 8 Family Rolls","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001080-0000080","2025-08-15T11:00:00Z","Not Applicable","USD","189.99","16.91","0","0","206.90","189.99","16.91","B0C4T8DJSZ","New","1","Visa - 1234","Closed","Shipped","2025-08-16T08:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456868)","JBL Flip 6 Portable Bluetooth Speaker - Black","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001081-0000081","2025-08-10T10:15:00Z","Not Applicable","USD","14.99","1.33","0","0","16.32","14.99","1.33","B07R12PL8Q","New","1","Visa - 1234","Closed","Shipped","2025-08-11T09:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456869)","Man's Search for Meaning - Viktor E. Frankl","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001082-0000082","2025-08-05T14:00:00Z","Not Applicable","USD","49.99","4.45","0","0","54.44","49.99","4.45","B09F3KBKTM","New","1","Visa - 1234","Closed","Shipped","2025-08-06T10:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456870)","Ninja Professional Plus Blender, 72 oz","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001083-0000083","2025-07-30T09:30:00Z","Not Applicable","USD","7.99","0.71","0","0","8.70","7.99","0.71","B07KX71TQS","New","1","Visa - 1234","Closed","Shipped","2025-07-31T08:30:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456871)","Scotch Heavy Duty Shipping Packaging Tape, 6 Rolls","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001084-0000084","2025-07-25T15:45:00Z","Not Applicable","USD","229.99","20.47","0","0","250.46","229.99","20.47","B0BZYJRC3N","New","1","Visa - 1234","Closed","Shipped","2025-07-26T09:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456872)","Apple Magic Keyboard with Touch ID - White","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001085-0000085","2025-07-20T11:30:00Z","Not Applicable","USD","16.99","1.51","0","0","18.50","16.99","1.51","B07QZCW4JN","New","1","Visa - 1234","Closed","Shipped","2025-07-21T10:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456873)","The Power of Habit: Why We Do What We Do - Charles Duhigg","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001086-0000086","2025-07-15T10:00:00Z","Not Applicable","USD","59.99","5.34","0","0","65.33","59.99","5.34","B09BJZWQ47","New","1","Visa - 1234","Closed","Shipped","2025-07-16T08:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456874)","Logitech C920x HD Pro Webcam","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001087-0000087","2025-07-10T14:15:00Z","Not Applicable","USD","22.99","2.05","0","0","25.04","22.99","2.05","B07W8W3V8W","New","1","Visa - 1234","Closed","Shipped","2025-07-11T09:30:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456875)","OXO Tot Transitions Sippy Cup, 9 oz, 2 Pack","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001088-0000088","2025-07-05T09:45:00Z","Not Applicable","USD","94.99","8.46","0","0","103.45","94.99","8.46","B09B97LQKH","New","1","Visa - 1234","Closed","Shipped","2025-07-06T10:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456876)","Breville Precision Brewer Coffee Maker","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001089-0000089","2025-06-30T15:00:00Z","Not Applicable","USD","13.99","1.25","0","0","15.24","13.99","1.25","B08DC7MHTH","New","1","Visa - 1234","Closed","Shipped","2025-07-01T08:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456877)","How to Win Friends and Influence People - Dale Carnegie","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001090-0000090","2025-06-25T11:15:00Z","Not Applicable","USD","39.99","3.56","0","0","43.55","39.99","3.56","B08KY8V3Q8","New","1","Visa - 1234","Closed","Shipped","2025-06-26T09:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456878)","Anker USB C Hub, 5-in-1 USB C Adapter","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001091-0000091","2025-06-20T10:30:00Z","Not Applicable","USD","6.49","0.58","0","0","7.07","6.49","0.58","B07H4ZSCRF","New","2","Visa - 1234","Closed","Shipped","2025-06-21T10:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456879)","Seventh Generation Dish Soap, Free & Clear, 25 oz, 2 Pack","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001092-0000092","2025-06-15T14:45:00Z","Not Applicable","USD","169.99","15.13","0","0","185.12","169.99","15.13","B09G9FPHY6","New","1","Visa - 1234","Closed","Shipped","2025-06-16T08:30:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456880)","Theragun Mini 2.0 - Handheld Percussion Massage Gun","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001093-0000093","2025-06-10T09:00:00Z","Not Applicable","USD","18.49","1.65","0","0","20.14","18.49","1.65","B07Z54JFFR","New","1","Visa - 1234","Closed","Shipped","2025-06-11T09:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456881)","Rich Dad Poor Dad - Robert T. Kiyosaki","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001094-0000094","2025-06-05T15:30:00Z","Not Applicable","USD","84.99","7.56","0","0","92.55","84.99","7.56","B0CKHGQR7H","New","1","Visa - 1234","Closed","Shipped","2025-06-06T10:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456882)","Google Nest Mini (2nd Generation) Smart Speaker, 2-Pack","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001095-0000095","2025-05-30T11:00:00Z","Not Applicable","USD","27.99","2.49","0","0","30.48","27.99","2.49","B08L5V2YZQ","New","1","Visa - 1234","Closed","Shipped","2025-05-31T08:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456883)","Cuisinart Ice Cream Maker, 1.5 Quart - Brushed Chrome","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001096-0000096","2025-05-25T10:15:00Z","Not Applicable","USD","11.99","1.07","0","0","13.06","11.99","1.07","B07K8RJYLB","New","1","Visa - 1234","Closed","Shipped","2025-05-26T09:30:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456884)","The Four Agreements: A Practical Guide - Don Miguel Ruiz","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001097-0000097","2025-05-20T14:00:00Z","Not Applicable","USD","44.99","4.00","0","0","48.99","44.99","4.00","B0B8JZQNVQ","New","1","Visa - 1234","Closed","Shipped","2025-05-21T10:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456885)","HyperX Cloud II Gaming Headset - Red","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001098-0000098","2025-05-15T09:30:00Z","Not Applicable","USD","8.99","0.80","0","0","9.79","8.99","0.80","B000056HZ1","New","3","Visa - 1234","Closed","Shipped","2025-05-16T08:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456886)","Pilot G2 Retractable Gel Pens, Fine Point, Black, 12 Pack","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001099-0000099","2025-05-10T15:45:00Z","Not Applicable","USD","279.99","24.92","0","0","304.91","279.99","24.92","B0BL14NQYF","New","1","Visa - 1234","Closed","Shipped","2025-05-11T09:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456887)","DJI Mini 3 Fly More Combo - Lightweight Drone","Not Available","Not Available","Not Available","Not Available"
"Amazon.com","DEMO-1001100-0000100","2025-05-05T11:30:00Z","Not Applicable","USD","15.99","1.42","0","0","17.41","15.99","1.42","B08H6XKLNR","New","1","Visa - 1234","Closed","Shipped","2025-05-06T10:00:00Z","next-1dc","Demo User 123 Main Street Anytown NY 12345 United States","Demo User 123 Main Street Anytown NY 12345 United States","AMZN_US(TBA123456888)","The Alchemist - Paulo Coelho","Not Available","Not Available","Not Available","Not Available"
